"","time","lat","long","site.name","fagus","picea","quercus","tsuga"
"143",-19500,45.886765,-122.51919,"Fargher Pond",0,11.6216216216216,0,2.43243243243243
"144",-19500,45.918056,-120.880556,"Carp Lake",0,3.53260869565217,0,0.271739130434783
"145",-19500,46.591667,-122.25,"Davis Lake",0,11.7302052785924,0,0.586510263929619
"146",-19500,47.481667,-70.684722,"Lac à l'Ange",0,7.95400430234658,2.14501535379411,0.314465408805031
"147",-19500,47.883685,-123.35093,"Moose Lake",0,3.97350993377483,0,9.27152317880795
"148",-19500,50.78748,-116.388495,"Dunbar Lake [Big Fish Lake]",0,1.40845070422535,0,0
"149",-19500,55.047975,-105.385195,"Marl Pond",0,52.6315789473684,0,0
"150",-19000,27.58613,-81.503395,"Lake Tulane",0,0,11.3498522373131,0
"151",-19000,29.7833333333333,-104.366666666667,"Shafter",0,0,6.49350649350649,0
"152",-19000,31.048333,-91.481944,"Pinckneyville Creek Site 20",0.4,52.8,6,0
"153",-19000,32.466667,-93.166667,"Rayburn's Dome",0,1.51515151515152,15.1515151515152,0
"154",-19000,33.798895,-78.95336,"Clear Pond",0.00405457457376285,0.152404127364755,0.291695520930432,0.00894347432687341
"155",-19000,33.866667,-108.25,"San Agustin Plains",0,16.2454728370221,0,0
"156",-19000,34,-109.425,"Hay Lake",0,1.87393526405451,0.511073253833049,0
"157",-19000,34.16759,-80.77616,"White Pond",0,1.88888888888889,5.13888888888889,0
"158",-19000,34.323611,-84.868056,"Bob Black Pond",0.317460317460317,7.61904761904762,4.44444444444444,0
"159",-19000,34.326389,-84.865278,"Quicksand Pond",0.244498777506112,1.71149144254279,3.17848410757946,0
"160",-19000,34.462222,-111.345278,"Potato Lake",0,7.19257540603248,0,0
"161",-19000,35.968889,-108.808333,"Utricularia Lake",0,8.05008944543828,0,0
"162",-19000,36.005556,-108.833333,"Long Lake",0,3.38461538461538,1.69230769230769,0
"163",-19000,36.03015,-85.50132,"Anderson Pond",0,23.2962354301538,0.549936857602867,0.0429000429000429
"164",-19000,36.047,-106.5085,"Chihuahuenos Bog",0,0,0,0
"165",-19000,36.052,-119.78,"Tulare Lake",0,0,0.309119010819165,0
"166",-19000,36.2375,-108.951667,"Dead Man Lake",0,8.02261048304214,1.07194244604317,0
"167",-19000,37.021745,-106.45052,"Cumbres Bog",0,5.02450980392157,0,0
"168",-19000,37.43255,-85.72462,"Jackson Pond",0.146627565982405,37.7149988467495,4.34940195723088,0
"169",-19000,37.74759,-107.682735,"Molas Lake",0,6.77290836653386,0,0
"170",-19000,38.0302777777778,-76.2144444444444,"Chesapeake Bay (MD99-2207)",0.209643605870021,0.842567635020465,47.7222358354434,1.86147186147186
"171",-19000,38.111944,-93.366944,"Boney Spring",0,44,1,0
"172",-19000,38.2,-80.283333,"Cranberry Glades",0,14.4295302013423,0.671140939597315,0
"173",-19000,39.495,-95.526667,"Arrington Marsh",0,56.5887327291264,1.10177071410254,0
"174",-19000,39.53,-95.513333,"Muscotah Marsh",0,56.6386554621849,0.168067226890756,0
"175",-19000,39.65822,-105.603265,"Echo Lake",0,4.20711974110032,0,0
"176",-19000,40.00091,-105.556875,"Devlins Park",0,1.6096601228055,0,0
"177",-19000,41.23687,-74.1833,"Spruce Pond",0,0.537634408602151,0.537634408602151,0
"178",-19000,41.33395,-74.43065,"Pawelski Farm",0,21.5753424657534,1.54109589041096,0
"179",-19000,41.6496,-122.16715,"Grass Lake",0,0,0.248138957816377,0.331970681922743
"180",-19000,41.78575,-73.90115,"Hyde Park",0,46.0786078607861,2.0978097809781,0
"181",-19000,42.33,-83.63,"Frains Lake",0,39.622641509434,5.66037735849057,0
"182",-19000,42.49185,-77.641,"South Dansville Buried Peat",0,0,0,0
"183",-19000,43.1,-89.416667,"Lake Mendota",0,38.3333333333333,7.22222222222222,0
"184",-19000,43.416667,-84.883333,"Vestaburg Bog",0,15.3846153846154,7.69230769230769,0
"185",-19000,44.16658,-123.583975,"Little Lake",0,25.0535331905782,0,6.20985010706638
"186",-19000,44.9253,-116.0483,"McCall Fen",0,0,0,0
"187",-19000,45.8,-122.491667,"Battle Ground Lake",0,3.21206689733721,0.167669747257267,2.54787337527442
"188",-19000,45.886765,-122.51919,"Fargher Pond",0,13.2930513595166,0,4.22960725075529
"189",-19000,45.918056,-120.880556,"Carp Lake",0,3.78355684948169,0,0
"190",-19000,46.116667,-94.116667,"Wolf Creek",0,13.394495412844,1.55963302752294,0
"191",-19000,46.591667,-122.25,"Davis Lake",0,16.1616161616162,0,0.505050505050505
"192",-19000,47.481667,-70.684722,"Lac à l'Ange",0,2.25125866862899,0.35228749342139,0.0386100386100386
"193",-19000,47.883685,-123.35093,"Moose Lake",0,6.95020746887967,0,8.92116182572614
"194",-19000,49.76341,-95.191725,"West Hawk Lake",0,11.6803278863105,4.71311477473059,0
"195",-19000,52.516667,-57.033333,"Alexis Lake",0,7.18562874251497,0,0
"196",-18500,27.58613,-81.503395,"Lake Tulane",0.0114207400639561,0,9.13525686106652,0
"197",-18500,30.266667,-85.016667,"Camel Lake",0,0,3.18725099601594,0
"198",-18500,30.366667,-97.116667,"Patschke Bog",0,2.35849056603774,12.7358490566038,0
"199",-18500,30.961944,-91.519444,"Tunica Bayou Site 23",0.884955752212389,37.6106194690265,6.41592920353982,0
"200",-18500,33.7,-108.3,"Mayberry Well",0,7.03125,1.5625,0
"201",-18500,33.798895,-78.95336,"Clear Pond",0.0146517053414481,0.134250897268319,0.393919496620407,0.00528384833241747
"202",-18500,33.866667,-108.25,"San Agustin Plains",0,4.32619129579543,0.0808163265306123,0
"203",-18500,34,-109.425,"Hay Lake",0,4.85232067510549,1.26582278481013,0
"204",-18500,34.16759,-80.77616,"White Pond",0,2.30217768808373,3.79276763504951,0
"205",-18500,34.323611,-84.868056,"Bob Black Pond",0.3003003003003,3.9039039039039,4.2042042042042,0
"206",-18500,34.326389,-84.865278,"Quicksand Pond",0,1.36612021857923,3.00546448087432,0
"207",-18500,34.333333,-110.833333,"Jacob Lake",0,2.19298245614035,0,0
"208",-18500,34.462222,-111.345278,"Potato Lake",0,9.88805970149254,0.466417910447761,0
"209",-18500,35.0833333333333,-89.9166666666667,"Nonconnah Creek [TN-1]",0,52.8604118993135,9.38215102974828,0
"210",-18500,36.005556,-108.833333,"Long Lake",0,8.61763502454992,0.912643207855974,0
"211",-18500,36.03015,-85.50132,"Anderson Pond",0.024330900243309,20.6682316850658,1.76252644026213,0
"212",-18500,36.052,-119.78,"Tulare Lake",0,0,1.75,0
"213",-18500,36.166667,-76.683333,"Rockyhock Bay",0,1.04436140653444,0.124556864999521,0
"214",-18500,36.2375,-108.951667,"Dead Man Lake",0,6.73332491777296,0.0559284116331096,0
"215",-18500,37.021745,-106.45052,"Cumbres Bog",0,2.72151575506869,0.319697666104898,0
"216",-18500,37.4235,-119.5785,"Nichols Meadow",0,0,0,0
"217",-18500,37.43255,-85.72462,"Jackson Pond",0.0641025641025641,38.4323782654616,4.09240524709324,0
"218",-18500,37.7,-105.5,"Head Lake",0,5.95611285266458,0,0
"219",-18500,38.0302777777778,-76.2144444444444,"Chesapeake Bay (MD99-2207)",0,0.423611111111111,48.135924796748,5.26185636856369
"220",-18500,38.111944,-93.366944,"Boney Spring",0,43,1.33333333333333,0
"221",-18500,39.495,-95.526667,"Arrington Marsh",0,63.4146341463415,0.443458980044346,0
"222",-18500,39.65822,-105.603265,"Echo Lake",0,4.42315424169964,0,0
"223",-18500,40.00091,-105.556875,"Devlins Park",0,2.94117647058824,0,0
"224",-18500,40.216667,-84.689444,"Stotzel-Leis Site",0,57.7006071245703,3.18008923999707,0
"225",-18500,40.216667,-84.680556,"Carter Site",0,27.3417633646114,6.82573379898897,0
"226",-18500,40.354335,-83.812515,"Silver Lake",0,64.826371155374,0,0
"227",-18500,41.13395,-115.5049,"Ruby Marsh",0,0,0,0
"228",-18500,41.23687,-74.1833,"Spruce Pond",0,0.418410041841004,1.25523012552301,0
"229",-18500,41.391389,-74.037778,"Sutherland Pond",0,0.769230769230769,3.58974358974359,0.256410256410256
"230",-18500,41.78575,-73.90115,"Hyde Park",0.0892857142857143,44.1688712522046,1.67989417989418,0
"231",-18500,41.98435,-111.33339,"Bear Lake",0,1.65016501650165,0.66006600660066,0
"232",-18500,42.49185,-77.641,"South Dansville Buried Peat",6.51162790697674,48.8372093023256,0,0
"233",-18500,43.06619,-111.43795,"Grays Lake",0,2.24048706240487,0,0
"234",-18500,43.09791,-78.014515,"Byron-Bergen Swamp (Site 1)",0,61.4730878186969,3.39943342776204,0
"235",-18500,43.1,-89.416667,"Lake Mendota",0,61.5212527964206,5.8165548098434,0
"236",-18500,43.416667,-84.883333,"Vestaburg Bog",0,11.3744075829384,9.47867298578199,0
"237",-18500,43.4645833333334,-79.9154166666667,"Kilbride Swamp",0,0.5,10,0
"238",-18500,43.4677777777778,-79.9868055555556,"Rife Swamp",0,72.8506787330317,5.88235294117647,0
"239",-18500,44.9253,-116.0483,"McCall Fen",0,0,0,0
"240",-18500,45.8,-122.491667,"Battle Ground Lake",0,3.56513679469,0.275482093663912,2.26980967764259
"241",-18500,45.918056,-120.880556,"Carp Lake",0,2.28450727110245,0,0
"242",-18500,46.116667,-94.116667,"Wolf Creek",0,14.9187592319055,1.25553914327917,0
"243",-18500,46.591667,-122.25,"Davis Lake",0,5.47112462006079,0,2.43161094224924
"244",-18500,47.481667,-70.684722,"Lac à l'Ange",0,1.46945088940449,0.386697602474865,0.0773395204949729
"245",-18500,47.883685,-123.35093,"Moose Lake",0,8.08080808080808,0,5.72390572390572
"246",-18500,50.78748,-116.388495,"Dunbar Lake [Big Fish Lake]",0,2.00501253132832,0,0
"247",-18500,55.047975,-105.385195,"Marl Pond",0,40.8854166666667,0,0
"248",-18000,27.58613,-81.503395,"Lake Tulane",0,0,9.29192325635022,0
"249",-18000,33.798895,-78.95336,"Clear Pond",0,0.0201187003319586,0.382255306307213,0
"250",-18000,33.866667,-108.25,"San Agustin Plains",0,4.96486376344995,0.0620250456172574,0
"251",-18000,34,-109.425,"Hay Lake",0,2.30547550432277,1.15273775216138,0
"252",-18000,34.16759,-80.77616,"White Pond",0,7.86206896551724,4.41379310344828,0
"253",-18000,34.323611,-84.868056,"Bob Black Pond",0.151515151515152,3.96728016359918,0.91652723554564,0
"254",-18000,34.326389,-84.865278,"Quicksand Pond",0,1.60427807486631,2.40641711229947,0
"255",-18000,34.333333,-110.833333,"Jacob Lake",0,2.51256281407035,0,0
"256",-18000,34.462222,-111.345278,"Potato Lake",0,5.6221198156682,0.0921658986175115,0
"257",-18000,34.66359,-85.40132,"Pigeon Marsh",0.243605359317905,0.609013398294762,18.8794153471376,0
"258",-18000,35.5166666666667,-116.633333333333,"Awl Site midden",0,0,1.15273775216138,0
"259",-18000,35.968889,-108.808333,"Utricularia Lake",0,14.7945205479452,0,0
"260",-18000,36.005556,-108.833333,"Long Lake",0,2.34009360374415,0.31201248049922,0
"261",-18000,36.03015,-85.50132,"Anderson Pond",0,18.5807102969674,1.79142750153032,0
"262",-18000,36.047,-106.5085,"Chihuahuenos Bog",0,25.9259259259259,0,0
"263",-18000,36.052,-119.78,"Tulare Lake",0,0,0.462962962962963,0
"264",-18000,36.2375,-108.951667,"Dead Man Lake",0,6.01966389942639,0.156211671532276,0
"265",-18000,36.6,-90.583333,"Powers Fort Swale",0.212089077412513,35.7370095440085,3.39342523860021,0
"266",-18000,37.021745,-106.45052,"Cumbres Bog",0,2.98013245033113,0.33112582781457,0
"267",-18000,37.3666666666667,-110.866666666667,"Bechan Cave",0,0.684931506849315,0.342465753424658,0
"268",-18000,37.4235,-119.5785,"Nichols Meadow",0,0,0,0
"269",-18000,37.43255,-85.72462,"Jackson Pond",0,41.8994413407821,2.23463687150838,0
"270",-18000,37.74759,-107.682735,"Molas Lake",0,8.984375,0,0
"271",-18000,37.984722,-78.997222,"Hack Pond",0,34.9693251533742,0.306748466257669,0
"272",-18000,38.0302777777778,-76.2144444444444,"Chesapeake Bay (MD99-2207)",0.387596899224806,0.382924125636096,51.6495389862789,2.38429364133462
"273",-18000,38.111944,-93.366944,"Boney Spring",0,54.1689352103912,0.501672240802676,0
"274",-18000,39.495,-95.526667,"Arrington Marsh",0,57.4412532637076,2.61096605744125,0
"275",-18000,39.53,-95.513333,"Muscotah Marsh",0,56.9411764705882,0,0
"276",-18000,39.65822,-105.603265,"Echo Lake",0,4.04624277456647,0,0
"277",-18000,40.216667,-84.689444,"Stotzel-Leis Site",0,61.2646318602484,2.42366523109371,0
"278",-18000,40.216667,-84.680556,"Carter Site",0,19.043659043659,6.52886614425076,0
"279",-18000,40.354335,-83.812515,"Silver Lake",0,66.9919628236626,0.175073556532944,0
"280",-18000,41.13395,-115.5049,"Ruby Marsh",0,0,0,0
"281",-18000,41.391389,-74.037778,"Sutherland Pond",0,0,6.53266331658291,0
"282",-18000,41.47025,-74.5244,"Otisville",0,11.7875647668394,2.46113989637306,0
"283",-18000,41.694444,-91.563889,"Conklin Quarry",0,23.1707317073171,0.304878048780488,0
"284",-18000,41.78575,-73.90115,"Hyde Park",0,58.3887125027963,3.2583188943613,0
"285",-18000,42.028785,-74.604205,"Balsam Lake",4.54545454545455,6.81818181818182,6.06060606060606,8.33333333333333
"286",-18000,42.33,-83.63,"Frains Lake",0,31.1258278145695,7.94701986754967,0.662251655629139
"287",-18000,43.06619,-111.43795,"Grays Lake",0,0.483091787439614,0,0
"288",-18000,43.09791,-78.014515,"Byron-Bergen Swamp (Site 1)",0,59,1.5,0
"289",-18000,43.3666666666667,-112.616666666667,"Middle Butte Cave",0,0,0,0
"290",-18000,44.9253,-116.0483,"McCall Fen",0,0,0,0
"291",-18000,45.8,-122.491667,"Battle Ground Lake",0,2.01640365376409,0.307859922910228,2.79863609280328
"292",-18000,45.918056,-120.880556,"Carp Lake",0,1.47492625368732,0,0
"293",-18000,46.591667,-122.25,"Davis Lake",0,11.6731517509728,0,2.72373540856031
"294",-18000,47.481667,-70.684722,"Lac à l'Ange",0,0.755429650613787,0.28328611898017,0.0944287063267233
"295",-18000,49.76341,-95.191725,"West Hawk Lake",0,24.0480967284773,3.60721442320011,0
"296",-18000,50.78748,-116.388495,"Dunbar Lake [Big Fish Lake]",0,2.94906166219839,0,0
"297",-18000,55.047975,-105.385195,"Marl Pond",0,24.8394004282655,0,0
"298",-17500,27.58613,-81.503395,"Lake Tulane",0.0204498977505112,0,6.6087104191158,0
"299",-17500,30.366667,-97.116667,"Patschke Bog",0,1.25477463712758,8.17799847211612,0
