"","time","lat","long","site.name","alnus","fagus","picea","pinus","quercus","tsuga","ulmus","ambrosia","cyperaceae","poaceae"
"33",-20500,27.58613,-81.503395,"Lake Tulane",0.0698748716101859,0,0.0090711175616836,4.55624924399166,10.3701458734912,0,0.198671731814763,6.39582976483272,1.08466706639874,4.78669164147279
"34",-20500,30.366667,-97.116667,"Patschke Bog",9.66183574879227,0,2.41545893719807,2.89855072463768,16.9082125603865,0,0.483091787439614,0,0,46.8599033816425
"35",-20500,30.962778,-91.519444,"Tunica Bayou Site 22",0,5.04201680672269,55.4621848739496,8.68347338935574,5.32212885154062,0,2.80112044817927,1.40056022408964,0,0.560224089635854
"36",-20500,33.660655,-117.3534,"Lake Elsinore",0,0,0.197075982775385,28.4214821502987,3.39066189748576,0,0,0,1.44280745010881,3.72140806593508
"37",-20500,33.798895,-78.95336,"Clear Pond",0.0313676286072773,0,0.141154328732748,9.64554579673777,0.250941028858218,0,0.0313676286072773,0.0627352572145546,0.125470514429109,0.439146800501882
"38",-20500,33.866667,-108.25,"San Agustin Plains",0,0,14.1317269076305,85.6674698795181,0,0,0,0,0,0
"39",-20500,34,-109.425,"Hay Lake",0,0,4.95626822157434,47.2303206997085,2.62390670553936,0,0,0.583090379008746,1.16618075801749,11.3702623906706
"40",-20500,34.16759,-80.77616,"White Pond",0,0,3.94736842105263,86.6959064327485,0.584795321637427,0,0,0.292397660818713,0.292397660818713,0.292397660818713
"41",-20500,34.323611,-84.868056,"Bob Black Pond",0.294117647058824,0.294117647058824,1.47058823529412,75.8823529411765,0.882352941176471,0,0.294117647058824,0,1.47058823529412,2.05882352941176
"42",-20500,34.462222,-111.345278,"Potato Lake",0.237529691211401,0,23.5154394299287,9.97624703087886,0.712589073634204,0,0,2.61282660332542,0.712589073634204,2.37529691211401
"43",-20500,35.0833333333333,-89.9166666666667,"Nonconnah Creek [TN-1]",0.798722044728434,0,36.5814696485623,2.07667731629393,3.35463258785942,0.159744408945687,0.479233226837061,0,5.91054313099042,3.6741214057508
"44",-20500,35.968889,-108.808333,"Utricularia Lake",0,0,17.3913043478261,21.9806763285024,0.241545893719807,0,0,1.20772946859903,3.38164251207729,5.55555555555556
"45",-20500,36.03015,-85.50132,"Anderson Pond",0.272479564032698,0,5.44959128065395,88.1017257039055,0.0908265213442325,0.0908265213442325,0,0,2.08900999091735,1.08991825613079
"46",-20500,36.2375,-108.951667,"Dead Man Lake",0,0,4.78325859491779,25.8594917787743,0.298953662182362,0,0,0.298953662182362,0,3.43796711509716
"47",-20500,37.3666666666667,-110.866666666667,"Bechan Cave",0,0,0.309359747344243,14.944096356767,0.605062770117308,0,0,0.154320987654321,0.758665985736028,3.77069152571657
"48",-20500,37.43255,-85.72462,"Jackson Pond",0.483847736193908,0,31.1466941924885,50.7915849060409,3.39933415204564,0,0.0976085895558809,0.292540363435023,2.41976655798288,2.41976655798288
"49",-20500,37.71109,-105.740635,"Head Lake",0,0,2.68972142170989,4.89913544668588,0.0960614793467819,0,0,0.0960614793467819,1.0566762728146,2.97790585975024
"50",-20500,38.0302777777778,-76.2144444444444,"Chesapeake Bay (MD99-2207)",0.549005935987801,0,0.397936796900527,25.5226226874543,47.8884940640122,4.61549308375733,0.322861721825452,1.14307636652196,1.64609881902628,3.35599200236506
"51",-20500,38.111944,-93.366944,"Boney Spring",0.166666666666667,0,20.8333333333333,43.3333333333333,1.16666666666667,0,0.166666666666667,1.33333333333333,21.3333333333333,1.83333333333333
"52",-20500,39.495,-95.526667,"Arrington Marsh",0.50125313283208,0,55.6390977443609,5.0125313283208,1.2531328320802,0,0,0.75187969924812,17.0426065162907,5.76441102756892
"53",-20500,39.53,-95.513333,"Muscotah Marsh",0.335570469798658,0,59.0604026845638,7.71812080536913,0.335570469798658,0,0,0.671140939597315,7.71812080536913,3.35570469798658
"54",-20500,40.00091,-105.556875,"Devlins Park",0,0,1.28865979381443,13.1443298969072,0,0,0,0.257731958762887,0.77319587628866,10.8247422680412
"55",-20500,41.61499,-86.84671,"Pinhook Bog",3.58649789029536,0,5.69620253164557,19.620253164557,13.2911392405063,0,10.5485232067511,0.421940928270042,1.68776371308017,0.843881856540084
"56",-20500,41.6496,-122.16715,"Grass Lake",0.150546924875039,0,0.164745687155196,42.3906428612759,0.255604877966793,0.669501229632747,0,0.0535672373441702,1.14256248636766,5.35792294123714
"57",-20500,41.78575,-73.90115,"Hyde Park",4.47319448843839,0,14.0092948210326,32.412842492873,2.22323408299018,0,0,0.316261482420019,17.6059649192271,2.92405764966741
"58",-20500,43.06619,-111.43795,"Grays Lake",0,0,1.63934426229508,63.9344262295082,0,0,0,0,3.27868852459016,0
"59",-20500,43.3666666666667,-112.616666666667,"Middle Butte Cave",0,0,0,1.29734232420134,0,0,0,0,0,4.54379606012729
"60",-20500,43.4677777777778,-79.9868055555556,"Rife Swamp",0.529100529100529,0,50.7936507936508,4.23280423280423,5.29100529100529,0,1.58730158730159,0,19.047619047619,3.17460317460317
"61",-20500,45.886765,-122.51919,"Fargher Pond",0.75187969924812,0,6.01503759398496,4.01002506265664,0,2.5062656641604,0,0,10.2756892230576,34.8370927318296
"62",-20500,45.918056,-120.880556,"Carp Lake",0.206185567010309,0,2.10725662828906,10.2992449895904,0.103092783505155,0,0,0,4.28675345523867,28.5757644166855
"63",-20500,46.116667,-94.116667,"Wolf Creek",0.168580081425245,0.030750307503075,14.0428553328377,1.1482170427903,1.28604681671247,0,0.289394872070872,9.96385647539247,21.5170301201645,8.60708675455032
"64",-20500,46.591667,-122.25,"Davis Lake",0.890337832685122,0,16.5346411957599,10.9848051551895,0,2.00611988103409,0,0,7.04739571417677,28.0051284984367
"65",-20000,27.2,-81.416667,"Lake Annie",0,0,0,6.8452380952381,43.452380952381,0,0,8.03571428571429,4.46428571428571,14.5833333333333
"66",-20000,27.58613,-81.503395,"Lake Tulane",0.0248756218905473,0,0,4.90149795233311,6.91404692017641,0,0.123319593188674,5.65428696397609,0.885891345593611,2.72670308066936
"67",-20000,30.266667,-85.016667,"Camel Lake",0,0,0,71.4285714285714,7.04225352112676,0,0,1.00603621730382,0.603621730382294,3.420523138833
"68",-20000,33.660655,-117.3534,"Lake Elsinore",0,0,0.420875420875421,24.0069988766582,5.71128884949615,0,0,0,1.46256305826281,3.09541059082392
"69",-20000,33.798895,-78.95336,"Clear Pond",0.100877030490932,0,0.100305131609741,7.27895563436678,0.114340172771005,0.0056695770495521,0.0547177031379249,0.0431703590270704,0.253041206440515,0.763767100365869
"70",-20000,33.866667,-108.25,"San Agustin Plains",0,0,18.1666666666667,81.8333333333333,0,0,0,0,0,0
"71",-20000,34.16759,-80.77616,"White Pond",0.164338537387017,0,1.15036976170912,45.7682826622843,1.80772391125719,0,0,0.657354149548069,0.164338537387017,0.164338537387017
"72",-20000,34.323611,-84.868056,"Bob Black Pond",0,0,4.25531914893617,73.8601823708207,3.64741641337386,0,0,0,1.21580547112462,3.95136778115502
"73",-20000,34.326389,-84.865278,"Quicksand Pond",0.242718446601942,0,0.970873786407767,65.7766990291262,1.21359223300971,0,0.242718446601942,0.242718446601942,0.728155339805825,1.45631067961165
"74",-20000,34.333333,-110.833333,"Jacob Lake",0,0,4.54545454545455,27.6223776223776,0.34965034965035,0,0,1.3986013986014,1.3986013986014,31.8181818181818
"75",-20000,34.462222,-111.345278,"Potato Lake",0,0,18.75,6.0546875,0.1953125,0,0,1.5625,0.390625,1.3671875
"76",-20000,34.66359,-85.40132,"Pigeon Marsh",0.729040097205346,0.607533414337789,0.729040097205346,25.6379100850547,21.3851761846902,0,0.243013365735115,0.607533414337789,22.1142162818955,3.40218712029162
"77",-20000,35.0833333333333,-89.9166666666667,"Nonconnah Creek [TN-1]",0.702576112412178,0,53.1615925058548,1.87353629976581,8.19672131147541,0,1.63934426229508,0.702576112412178,3.04449648711944,4.44964871194379
"78",-20000,35.981944,-108.810833,"Whiskey Lake",0,0,0,8.8724584103512,1.66358595194085,0,0,1.66358595194085,0.184842883548983,6.46950092421442
"79",-20000,36.005556,-108.833333,"Long Lake",0,0,1.86625194401244,27.2161741835148,0.46656298600311,0,0,1.08864696734059,0,6.06531881804044
"80",-20000,36.03015,-85.50132,"Anderson Pond",0.259791117132318,0,5.00111597300074,89.4050817861995,0.467642966775213,0,0.08859357696567,0.298098291850461,1.19600635393763,0.681484430182799
"81",-20000,36.052,-119.78,"Tulare Lake",0,0,0,10.0217864923747,0.217864923747277,0,0,0,14.161220043573,2.39651416122004
"82",-20000,36.166667,-76.683333,"Rockyhock Bay",0.130491518051327,0,0.852544584602001,5.06307090039147,0.0956937799043062,0,0.00869943453675511,0.0347977381470204,0.260983036102653,0.139190952588082
"83",-20000,36.2375,-108.951667,"Dead Man Lake",0,0,3.09859154929577,25.2112676056338,0.140845070422535,0,0,1.97183098591549,0,3.23943661971831
"84",-20000,37.4235,-119.5785,"Nichols Meadow",0,0,0,30.0865800865801,0,0,0,0,4.97835497835498,1.2987012987013
"85",-20000,37.43255,-85.72462,"Jackson Pond",0.14792899408284,0,47.9650203276577,33.2272672382563,3.23612285150747,0,0.828201102926378,0.988004669323351,3.94014410497927,2.30749104375478
"86",-20000,38.0302777777778,-76.2144444444444,"Chesapeake Bay (MD99-2207)",2.19514338205927,0.826903107276939,0.205128205128205,21.6744148893682,50.3785446121895,3.02971483345315,0.259605399792316,1.44739995207285,1.60444124930106,5.50403386851985
"87",-20000,38.111944,-93.366944,"Boney Spring",0,0,53.7953795379538,25.4125412541254,2.31023102310231,0,0,2.31023102310231,8.91089108910891,2.64026402640264
"88",-20000,38.73,-109.5,"Bison Alcove [42GR538]",0,0,0,7.66288410047176,0,0,0,0,0,1.59590292830125
"89",-20000,39.495,-95.526667,"Arrington Marsh",0.343054505535476,0,55.7886887809526,1.93612195652399,1.14127113992481,0,0.115473441108545,0.227581064426931,19.3309272051285,5.69289242846343
"90",-20000,40.00091,-105.556875,"Devlins Park",0,0,2.1978021978022,15.3846153846154,0,0,0,0.549450549450549,0.549450549450549,9.34065934065934
"91",-20000,41.23687,-74.1833,"Spruce Pond",7.61904761904762,0,0.634920634920635,37.1428571428571,1.58730158730159,0,0,0,28.2539682539683,6.66666666666667
"92",-20000,41.33395,-74.43065,"Pawelski Farm",5.3475935828877,0,17.825311942959,38.8591800356506,2.85204991087344,0,0.71301247771836,0.53475935828877,15.8645276292335,0.71301247771836
"93",-20000,41.391389,-74.037778,"Sutherland Pond",1.58102766798419,0,0.395256916996047,63.6363636363636,1.58102766798419,0,0,0,23.3201581027668,0
"94",-20000,41.61499,-86.84671,"Pinhook Bog",3.8020725388601,0,4.07253886010363,19.6740932642487,10.5518134715026,0,10.540414507772,0.359067357512953,1.14766839378238,0.48860103626943
"95",-20000,41.623285,-85.212085,"Appleman Lake",2.0460358056266,0,50.6393861892583,0,0,0,0,1.53452685421995,0,8.69565217391304
"96",-20000,41.6496,-122.16715,"Grass Lake",0.114754463427899,0,0.266117771481348,51.1696087967788,0.144569609522115,0.848677539841968,0,0,1.03638147709553,4.36140455424766
"97",-20000,41.78575,-73.90115,"Hyde Park",5.50531151306345,0,11.6645931030083,24.517497687179,1.00488084984209,0,0.129198966408269,0.0685871056241426,23.1553258685042,3.32567709828692
"98",-20000,43.06619,-111.43795,"Grays Lake",0,0,1.54082597730139,25.2758511979823,0,0.204918032786885,0,0,11.3374842370744,5.30816519546028
"99",-20000,43.09791,-78.014515,"Byron-Bergen Swamp (Site 1)",0.307692307692308,0,24,14.1538461538462,1.84615384615385,0,0.615384615384615,0,7.69230769230769,0.923076923076923
"100",-20000,43.416667,-84.883333,"Vestaburg Bog",0.851063829787234,0,19.1489361702128,38.7234042553192,7.23404255319149,0,2.5531914893617,2.12765957446809,3.82978723404255,1.27659574468085
"101",-20000,43.4677777777778,-79.9868055555556,"Rife Swamp",0,0,71.5481171548117,2.51046025104602,4.60251046025105,0,0,2.09205020920502,2.92887029288703,3.34728033472803
"102",-20000,44.16658,-123.583975,"Little Lake",0.941619585687382,0,13.1826741996234,52.165725047081,0,3.38983050847458,0,0,1.69491525423729,6.02636534839925
"103",-20000,45.8,-122.491667,"Battle Ground Lake",0.553956930105699,0,1.01997131198274,17.8233713451035,0.787419701434166,5.43756477168156,0,0.0630119722747322,17.758726329308,25.3477271371377
"104",-20000,45.918056,-120.880556,"Carp Lake",0,0,2.73348519362187,17.0842824601367,0,0,0,0,0.911161731207289,27.3348519362187
"105",-20000,46.116667,-94.116667,"Wolf Creek",0.419815281276238,0,10.2434928631402,0.503778337531486,0.755667506297229,0,0.251889168765743,7.30478589420655,19.983207388749,11.1670864819479
"106",-20000,46.591667,-122.25,"Davis Lake",1.53172866520788,0,36.0727961863082,18.0798687089716,0,1.33049390434511,0,0,3.82932166301969,16.0831509846827
"107",-20000,47.481667,-70.684722,"Lac à l'Ange",1.31868131868132,0,4.06593406593407,11.3186813186813,0.32967032967033,0,0.549450549450549,0.10989010989011,2.52747252747253,3.18681318681319
"108",-20000,47.883685,-123.35093,"Moose Lake",2.25563909774436,0,5.51378446115288,53.8847117794486,0,12.531328320802,0,0,0.25062656641604,1.2531328320802
"109",-20000,49.76341,-95.191725,"West Hawk Lake",0.622406625249843,0,18.8796684880077,18.0497924886742,1.86721994703529,0,4.97925321585602,5.80912857361763,0.622406625249843,2.28215776848761
"110",-20000,55.047975,-105.385195,"Marl Pond",1.14942528735632,0,48.2758620689655,4.59770114942529,0,0,0,0,1.14942528735632,0.574712643678161
"111",-19500,27.58613,-81.503395,"Lake Tulane",0,0,0,6.41097319482818,4.52273588912154,0,0.0888181161312954,4.7775201465814,0.526923068018557,2.50806333502217
"112",-19500,29.7833333333333,-104.366666666667,"Shafter",0,0,0,12.5,10.7142857142857,0,0,0,0,0
"113",-19500,30.366667,-97.116667,"Patschke Bog",5.97014925373134,0,2.98507462686567,2.48756218905473,15.9203980099502,0,0.995024875621891,0,0,50.2487562189055
"114",-19500,31.721111,-86.134167,"Goshen Springs",0.917431192660551,0.229357798165138,0,43.348623853211,16.2844036697248,0,0,0.688073394495413,2.75229357798165,2.52293577981651
"115",-19500,32.466667,-93.166667,"Rayburn's Dome",1.84032586209844,0,1.50782171616146,15.876887042451,20.8499940161734,0,0,8.70162931049221,0,6.7614675762083
"116",-19500,32.572,-83.0795,"Sandy Run Creek",12.3569794050343,0.22883295194508,2.05949656750572,37.9862700228833,11.2128146453089,0,0,0,0.45766590389016,14.6453089244851
"117",-19500,32.8833333333333,-105.916666666667,"Big Boy Canyon",0,0,0,5.34351145038168,3.81679389312977,0,0,0,0,0
"118",-19500,33.660655,-117.3534,"Lake Elsinore",0,0,0.305821837736731,20.6570025718962,5.64367547346271,0,0,0,1.06944119710077,3.21019406125789
"119",-19500,33.798895,-78.95336,"Clear Pond",0.0834582427225636,0,0.129225317845966,7.64459312383718,0.23965977632951,0,0.0318872850046813,0.0470211376872108,0.291376159568365,0.665297256843689
"120",-19500,33.866667,-108.25,"San Agustin Plains",0,0,13.7162324649299,85.8835671342685,0,0,0,0,0,0.1
"121",-19500,34.16759,-80.77616,"White Pond",0,0,2.0979020979021,95.8041958041958,1.74825174825175,0,0,0,0,0
"122",-19500,34.323611,-84.868056,"Bob Black Pond",0.15625,0.46875,4.23713235294118,73.3823529411765,4.6875,0,0.15625,0.15625,1.67279411764706,2.28860294117647
"123",-19500,34.326389,-84.865278,"Quicksand Pond",0.693495101389838,0,1.35352586010481,69.1205997949419,2.24745101389838,0,0,0.568181818181818,1.60415242652085,2.08867338801549
"124",-19500,34.333333,-110.833333,"Jacob Lake",0,0,5.835001668335,56.7067067067067,0.154320987654321,0,0,0.613113113113113,1.05105105105105,13.5427093760427
"125",-19500,34.462222,-111.345278,"Potato Lake",0.212314225053079,0,22.7176220806794,8.70488322717622,0,0,0,1.91082802547771,1.06157112526539,1.06157112526539
"126",-19500,35.981944,-108.810833,"Whiskey Lake",0,0,0.416666666666667,8.33333333333333,0.833333333333333,0,0,2.5,0.625,7.5
"127",-19500,36.005556,-108.833333,"Long Lake",0,0,2.09424083769634,31.413612565445,1.39616055846422,0,0,0,0,4.88656195462478
"128",-19500,36.03015,-85.50132,"Anderson Pond",0.187388944916679,0.126782884310618,2.81328338856073,91.4138692791625,0.556596071651539,0,0.0606060606060606,0.063391442155309,0.548239927003794,0.49320462949623
"129",-19500,36.052,-119.78,"Tulare Lake",0,0,0,12.8256513026052,0.601202404809619,0.601202404809619,0,0.200400801603206,13.2264529058116,1.20240480961924
"130",-19500,36.2375,-108.951667,"Dead Man Lake",0.275482093663912,0,4.13223140495868,22.8650137741047,1.37741046831956,0,0,1.65289256198347,0,1.92837465564738
"131",-19500,37.021745,-106.45052,"Cumbres Bog",0,0,4.90196078431373,13.3986928104575,0,0,0,0.326797385620915,0.980392156862745,12.0915032679739
"132",-19500,37.3666666666667,-110.866666666667,"Bechan Cave",0,0,0.462962962962963,13.8888888888889,0.462962962962963,0,0,0,0,4.16666666666667
"133",-19500,37.4235,-119.5785,"Nichols Meadow",0,0,0,20.873786407767,0,0,0,0,0.485436893203883,2.9126213592233
"134",-19500,37.43255,-85.72462,"Jackson Pond",0.84686727129968,0,27.637785047225,27.3787919764003,3.07347573127993,0,0.214132762312634,1.32846548766199,29.4917775339697,4.34122923818339
"135",-19500,38.0302777777778,-76.2144444444444,"Chesapeake Bay (MD99-2207)",1.16634615384615,0,0.426923076923077,24.3547008547009,45.8047008547009,4.43301282051282,0.353311965811966,1.0366452991453,2.60363247863248,3.97959401709402
"136",-19500,38.111944,-93.366944,"Boney Spring",0.333333333333333,0,35,34.6666666666667,3,0,0,2,18.6666666666667,1.33333333333333
"137",-19500,39.495,-95.526667,"Arrington Marsh",0.68649885583524,0,56.7505720823799,2.51716247139588,0.22883295194508,0,0,0.45766590389016,18.9931350114416,5.26315789473684
"138",-19500,40.00091,-105.556875,"Devlins Park",0,0,1.21359223300971,17.7184466019417,0,0,0,0.242718446601942,0.728155339805825,7.76699029126214
"139",-19500,41.13395,-115.5049,"Ruby Marsh",0,0,0,1.91275950548169,0,0,0,0.046652670865407,0.163284348028925,0.303242360625146
"140",-19500,41.391389,-74.037778,"Sutherland Pond",3.04182509505703,0,0,41.8250950570342,3.42205323193916,0.380228136882129,0,0,33.8403041825095,0.760456273764259
"141",-19500,41.78575,-73.90115,"Hyde Park",7.19041278295606,0,9.32090545938748,23.4354194407457,0.932090545938748,0,0,0.532623169107856,25.2996005326232,2.13049267643142
"142",-19500,43.06619,-111.43795,"Grays Lake",0,0,0.675675675675676,29.0540540540541,0,0,0,0,6.75675675675676,4.05405405405405
"143",-19500,43.1,-89.416667,"Lake Mendota",0,0,26.6666666666667,3.33333333333333,6.66666666666667,0,0,0,13.3333333333333,10
"144",-19500,43.3666666666667,-112.616666666667,"Middle Butte Cave",0,0,0,0.591715976331361,0,0,0,0,0,6.90335305719921
"145",-19500,43.4677777777778,-79.9868055555556,"Rife Swamp",0.452488687782805,0,75.5656108597285,6.78733031674208,2.26244343891403,0.452488687782805,0,0.904977375565611,1.80995475113122,1.35746606334842
"146",-19500,44.9253,-116.0483,"McCall Fen",0,0,1.56862745098039,4.31372549019608,0,0,0,0,0,4.31372549019608
"147",-19500,45.8,-122.491667,"Battle Ground Lake",1.12138294728201,0,2.20998154321198,12.5232101848864,0.288168769030013,2.90025695180812,0,0,12.5093152547235,37.2368287420765
"148",-19500,45.886765,-122.51919,"Fargher Pond",0.540540540540541,0,11.6216216216216,7.02702702702703,0,2.43243243243243,0,0,10.2702702702703,31.6216216216216
"149",-19500,45.918056,-120.880556,"Carp Lake",0.543478260869565,0,3.53260869565217,10.8695652173913,0,0.271739130434783,0,0,1.08695652173913,26.6304347826087
"150",-19500,46.591667,-122.25,"Davis Lake",1.75953079178886,0,11.7302052785924,10.2639296187683,0,0.586510263929619,0,0,17.0087976539589,15.5425219941349
"151",-19500,47.481667,-70.684722,"Lac à l'Ange",3.42956139054469,0,7.95400430234658,12.7900389181733,2.14501535379411,0.314465408805031,1.25498793043992,0,9.47008883853063,7.16784078033401
"152",-19500,47.883685,-123.35093,"Moose Lake",5.43046357615894,0,3.97350993377483,58.1456953642384,0,9.27152317880795,0,0,1.05960264900662,0.264900662251656
"153",-19500,50.78748,-116.388495,"Dunbar Lake [Big Fish Lake]",0.234741784037559,0,1.40845070422535,80.7511737089202,0,0,0,0,1.40845070422535,1.17370892018779
"154",-19500,55.047975,-105.385195,"Marl Pond",0.928792569659443,0,52.6315789473684,2.78637770897833,0,0,0,0,3.40557275541796,1.54798761609907
"155",-19000,27.58613,-81.503395,"Lake Tulane",0.0599727136425651,0,0,2.43640660366607,6.80991134238786,0,0.0989590684183936,6.28682706506983,0.845360416957231,4.11909587808598
"156",-19000,29.7833333333333,-104.366666666667,"Shafter",0,0,0,9.09090909090909,6.49350649350649,0,0,0,0,0
"157",-19000,31.048333,-91.481944,"Pinckneyville Creek Site 20",0,0.4,52.8,5.2,6,0,0.4,1.2,0,4
"158",-19000,32.466667,-93.166667,"Rayburn's Dome",5.05050505050505,0,1.51515151515152,5.05050505050505,15.1515151515152,0,0,25.2525252525253,0,10.1010101010101
"159",-19000,33.660655,-117.3534,"Lake Elsinore",0,0,0.297584882334761,28.9067950019868,4.88630844628902,0,0,0,1.94224910592079,2.38067905867809
"160",-19000,33.798895,-78.95336,"Clear Pond",0.117506556196406,0.00405457457376285,0.152404127364755,7.62099348415752,0.291695520930432,0.00894347432687341,0.0363103081748882,0.0563791889188615,0.313054893326046,0.868661340218458
"161",-19000,33.866667,-108.25,"San Agustin Plains",0,0,16.2454728370221,83.0199865861838,0,0,0,0,0,0
"162",-19000,34,-109.425,"Hay Lake",0,0,1.87393526405451,26.5758091993186,0.511073253833049,0,0,0.851788756388416,0,6.30323679727428
"163",-19000,34.16759,-80.77616,"White Pond",0.944444444444444,0,1.88888888888889,80,5.13888888888889,0,0,1.44444444444444,0.777777777777778,1.38888888888889
"164",-19000,34.323611,-84.868056,"Bob Black Pond",0,0.317460317460317,7.61904761904762,70.7936507936508,4.44444444444444,0,0,0.634920634920635,0.634920634920635,4.76190476190476
"165",-19000,34.326389,-84.865278,"Quicksand Pond",0,0.244498777506112,1.71149144254279,60.6356968215159,3.17848410757946,0,0,0.244498777506112,2.20048899755501,3.66748166259169
"166",-19000,34.462222,-111.345278,"Potato Lake",0,0,7.19257540603248,11.8329466357309,0,0,0,4.40835266821346,1.16009280742459,3.01624129930394
"167",-19000,35.968889,-108.808333,"Utricularia Lake",0,0,8.05008944543828,9.83899821109124,0,0,0,2.50447227191413,1.07334525939177,10.912343470483
